siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.4793520205521684,0.8630599219838706
1,0.32965071290718007,0.2555251029691401
2,0.7712048858989489,0.021410327734988743
3,0.9527082147036217,0.15751423785234853
4,0.37363242091988935,0.7448637910377558
5,0.3478858718216541,0.9939926062253722
6,0.6288102727504516,0.5784275418159505
7,0.5203935650465086,0.7685954450460891
8,0.20817284338194064,0.661034068758747
9,0.6239025433816351,0.6666651070950281
10,0.5221664013477573,0.2635812444367168
11,0.12770587897247254,0.4977479308833592
12,0.49063022841558335,0.9636273057797102
13,0.4534115319568245,0.48861202465335163
14,0.4562806035349244,0.4942759319761798
15,0.27422753412216383,0.2835836100491895
16,0.5255236381918929,0.8842098694277307
17,0.044787892772217064,0.6998991969377626
18,0.17898355092650542,0.40864077861064607
19,0.4087326806182874,0.2723743985480258
20,0.19065245175784384,0.4142194224655069
21,0.7235543019056733,0.5157297206869548
22,0.4481374216150079,0.5050320859274353
23,0.5253096659448906,0.14945410186282249
24,0.4427573826991026,0.10475490897598894
25,0.2205820313279856,0.5881638903356904
26,0.0888724166452799,0.28582480501062146
27,0.47821383121391425,0.5032967092081676
28,0.6284413130063675,0.13302358551970417
29,0.5692170017426249,0.32636632183637937
30,0.7368985320069393,0.09604190294951864
31,0.4078434695968005,0.027980411921655013
32,0.3611719010217801,0.7323763131987656
33,0.49637528755305127,0.976343714848072
34,0.04933637027428339,0.27030344398907913
35,0.36911023195046067,0.8940839761668476
36,0.8989529791108473,0.4501194907729331
37,0.4882861894548981,0.1651417521138796
38,0.7594114263129192,0.8847914639601634
39,0.7256910911218841,0.27733554057420295
40,0.5631339387155865,0.2443897282024079
41,0.42850297695286776,0.842528090479848
42,0.9646557703499619,0.4479751172169114
43,0.7382090865167942,0.4383628080677231
44,0.11557054909498554,0.3296461276777377
45,0.6777348561448077,0.8600609837603352
46,0.3385592816767239,0.4993772528578341
47,0.8372791100959471,0.012097474356832283
48,0.7130380488589085,0.4336933130446844
49,0.2352512291483133,0.15024208160618757
Demand:index, demand
17,44,0.37695824667007344
17,45,0.6528963596167333
17,46,0.35568339713357017
17,47,1.0493395728364305
17,48,0.7193217942820741
17,49,0.5817209184292261
18,0,0.5447182532367701
18,1,0.21481388182905153
18,2,0.707582879726402
18,3,0.8134582932211339
18,4,0.3885023766661687
18,5,0.6092329243365527
18,6,0.48080310380301416
18,7,0.496113051259561
18,8,0.2540755551127113
18,9,0.5143242789691189
18,10,0.37258118213083796
18,11,0.10280799690285722
18,12,0.6365011366283329
18,13,0.28584281863639693
18,14,0.2902189430020976
18,15,0.15719641135720439
18,16,0.5884352064777317
18,17,0.32068667093266634
18,19,0.2671201769419557
18,20,0.012933851470887828
18,21,0.555000310213461
18,22,0.28589349456194846
18,23,0.4325731283231872
18,24,0.40239688876979435
18,25,0.18427962778113882
18,26,0.1523278697178261
18,27,0.3138447161227413
18,28,0.5272353525904419
18,29,0.39881227710961636
18,30,0.6395210576506312
18,31,0.4441612062546337
18,32,0.37147986656815457
18,33,0.650403058334914
18,34,0.1895932741456544
18,35,0.5213475356139838
18,36,0.72116326936605
18,37,0.3936494609490765
18,38,0.7507436271353899
18,39,0.5622545687162432
18,40,0.4177917280161384
18,41,0.5005178751709147
18,42,0.7866562315060958
18,43,0.5600148200639807
18,44,0.10129838931244851
18,45,0.6727057797242026
18,46,0.18356884703913362
18,47,0.7685048050407627
18,48,0.5346417831065955
18,49,0.26445403802187417
19,0,0.5948919891622133
19,1,0.08085701193196096
19,2,0.4408730706678251
19,3,0.5559696378386697
19,4,0.4737913615149701
19,5,0.7241789639254926
19,6,0.37696508202069334
19,7,0.5086290201108522
19,8,0.4373563622042973
19,9,0.44918062367837625
19,10,0.113774024090548
19,11,0.36023505148802737
19,12,0.6960874873832068
19,13,0.22080514192517753
19,14,0.22693852804548767
19,15,0.1349714075514569
19,16,0.622882630354668
19,17,0.5614563757216638
19,18,0.2671201769419557
19,20,0.2601518730087758
19,21,0.3979126361946302
19,22,0.23597104294754828
19,23,0.16940954177677675
19,24,0.17103793040164633
19,25,0.3675917163809239
19,26,0.32014293979860164
19,27,0.24114880022241708
19,28,0.26017404220539525
19,29,0.16932319719139177
19,30,0.37253989722127256
19,31,0.24439560428815293
19,32,0.46245409419549316
19,33,0.7094039926884229
19,34,0.35940227704018357
19,35,0.6229708960628967
19,36,0.521449191066757
19,37,0.13352004055379593
19,38,0.7057125793763172
19,39,0.31699723487622167
19,40,0.15691682598237092
19,41,0.5704963602343527
19,42,0.5829975077938502
19,43,0.3689266243288445
19,44,0.29870401121644286
19,45,0.6463263052642263
19,46,0.2376017714239771
19,47,0.5013941757584337
19,48,0.3444205994339483
19,49,0.21216059211293362
20,0,0.5336714673185396
20,1,0.21096066847389827
20,2,0.700956570473643
20,3,0.8041309207126333
20,4,0.3778986207742551
20,5,0.6007156506967445
20,6,0.467917281747105
20,7,0.4840574007004555
20,8,0.24743571639421613
20,9,0.5014324137708802
20,10,0.3641337109531842
20,11,0.10459102611570112
20,12,0.6259678016769824
20,13,0.27308715364749997
20,14,0.2774299185948412
20,15,0.15508226809624026
20,16,0.5770872826007332
20,17,0.3207637808584227
20,18,0.012933851470887828
20,19,0.2601518730087758
20,21,0.5424838454147616
20,22,0.27303012571398444
20,23,0.4267272266932087
20,24,0.3991555853476197
20,25,0.17650058820266504
20,26,0.16384246500495872
20,27,0.3010420402005546
20,28,0.5203173894354576
20,29,0.3886248651274535
20,30,0.6321564000410408
20,31,0.4431168147292717
20,32,0.3609718682921577
20,33,0.6398829364917171
20,34,0.20169790218714703
20,35,0.5119737973864125
20,36,0.7092097376326841
20,37,0.3881050472273104
20,38,0.7381902311554859
20,39,0.5522712582908476
20,40,0.4093709603522808
20,41,0.4899195724113987
20,42,0.7747390425941898
20,43,0.5480886528079959
20,44,0.11309259170579583
20,45,0.660321108583692
20,46,0.170670109901473
20,47,0.7614644419959593
20,48,0.5227484523869255
20,49,0.267718298649685
21,0,0.4245857074269133
21,1,0.4720873653335449
21,2,0.4966107534108584
21,3,0.4252409292307595
21,4,0.41826755191881065
21,5,0.6081629362640616
21,6,0.11361094944981766
21,7,0.32436917171153684
21,8,0.535473063149416
21,9,0.18086449028786064
21,10,0.3227010080034487
21,11,0.5961196925756799
21,12,0.5048424216952642
21,13,0.2715004338740687
21,14,0.2681333528131564
21,15,0.505753260919806
21,16,0.41832255950037495
21,17,0.7033080648978961
21,18,0.555000310213461
21,19,0.3979126361946302
21,20,0.5424838454147616
21,22,0.2756245586635755
21,23,0.4164838107684671
21,24,0.49774210761876
21,25,0.5081612085773337
21,26,0.6750387883150338
21,27,0.24565529982820544
21,28,0.3943481539858065
21,29,0.24429183172153135
21,30,0.41989990811407296
21,31,0.5810100841105849
21,32,0.42220463109415707
21,33,0.5135908451085227
21,34,0.7174983460796908
21,35,0.5184424185636817
21,36,0.18726825207358455
21,37,0.42221204204089935
21,38,0.37079954654586145
21,39,0.23840375621995905
21,40,0.31521434683014243
21,41,0.44028679159804307
21,42,0.2504408201100114
21,43,0.07874263064077917
21,44,0.6358233616885962
21,45,0.3473664352517993
21,46,0.38534214511936216
21,47,0.5163126683913922
21,48,0.08270770071155616
21,49,0.6099353286907659
22,0,0.35938597994087285
22,1,0.2762115759438128
22,2,0.5816034658390619
22,3,0.6126665814036308
22,4,0.2511378942029724
22,5,0.4991320102397746
22,6,0.19501172293606656
22,7,0.2732884822554768
22,8,0.2862160328386143
22,9,0.23878570217121625
22,10,0.25254464693762146
22,11,0.3205143248514504
22,12,0.46055967507061163
22,13,0.017246293866866567
22,14,0.013490969557595336
22,15,0.28157428227125375
22,16,0.38699408007911623
22,17,0.4479553921666895
22,18,0.28589349456194846
22,19,0.23597104294754828
22,20,0.27303012571398444
22,21,0.2756245586635755
22,23,0.3638560952442121
22,24,0.4003133312880751
22,25,0.24226504608145893
22,26,0.4208600430105496
22,27,0.03012643269155779
22,28,0.41340031159455615
22,29,0.21582798702235279
22,30,0.5006555189420077
22,31,0.4787503548207175
22,32,0.24340994113973533
22,33,0.47377372580809146
22,34,0.4627524326210422
22,35,0.3969970654868069
22,36,0.4541476191580076
22,37,0.3422533602157205
22,38,0.49102819797286573
22,39,0.3590010532331749
22,40,0.2848835509216438
22,41,0.33806665689776744
22,42,0.5196601795965486
22,43,0.2976346138963506
22,44,0.37597999820324685
22,45,0.4228007807929278
22,46,0.10972395312500918
22,47,0.6280253060172477
22,48,0.2743384093243757
22,49,0.41375896136426765
23,0,0.7150841710460922
23,1,0.2225611897423031
23,2,0.2772357612018233
23,3,0.4274745434212885
23,4,0.6144254915136294
23,5,0.8629742105486218
23,6,0.44128288862626347
23,7,0.6191608602672027
23,8,0.6019051642531066
23,9,0.5265242439000939
23,10,0.1141704199186882
23,11,0.5285805168076051
23,12,0.8149114487867005
23,13,0.34669502197544233
23,14,0.3516633418198776
23,15,0.2846628916577675
23,16,0.7347557987209219
23,17,0.7306784362392735
23,18,0.4325731283231872
23,19,0.16940954177677675
23,20,0.4267272266932087
23,21,0.4164838107684671
23,22,0.3638560952442121
23,24,0.09387703294111485
23,25,0.5341584126465879
23,26,0.4572465869235501
23,27,0.3569630350918139
23,28,0.10443226748909804
23,29,0.18227942207727996
23,30,0.21822628447136688
23,31,0.16897977580885515
23,32,0.6055902165183485
23,33,0.827395691501846
23,34,0.49107549489247404
23,35,0.7608363246363888
23,36,0.4795925370166859
23,37,0.040209951278315656
23,38,0.7717024493311433
23,39,0.23771070216306128
23,40,0.10219319331110752
23,41,0.699802178284057
23,42,0.5311683311944981
23,43,0.3588793722141771
23,44,0.4476106679294219
23,45,0.7267706510362031
23,46,0.39663827050170736
23,47,0.3408691496802527
23,48,0.34063745379038873
23,49,0.2900595071169879
24,0,0.7591875000765493
24,1,0.18848015849991062
24,2,0.33885702232719145
24,3,0.5126727980355356
24,4,0.6438304444769155
24,5,0.8942842309833914
24,6,0.5089021919760224
24,7,0.6683648959507954
24,8,0.6037188167477111
24,9,0.5903868562128382
24,10,0.17757138586671575
24,11,0.5036873685812436
24,12,0.8602055587755539
24,13,0.3840049428751537
24,14,0.3897556989460059
24,15,0.24572752021068792
24,16,0.7838369016709561
24,17,0.7159444380719722
24,18,0.40239688876979435
24,19,0.17103793040164633
24,20,0.3991555853476197
24,21,0.49774210761876
24,22,0.4003133312880751
24,23,0.09387703294111485
24,25,0.5320207984807581
24,26,0.3975183976231891
24,27,0.4001158910535662
24,28,0.18782342784617262
24,29,0.2551541760555982
24,30,0.2942701687058211
24,31,0.08434040980491515
24,32,0.6329019022400634
24,33,0.8732364663952433
24,34,0.4268330006716328
24,35,0.7927573898272942
24,36,0.5721810172884501
24,37,0.0756269996017744
24,38,0.8418591393152182
24,39,0.3314144803183862
24,40,0.1843594260643713
24,41,0.7379108722803212
24,42,0.6246423283588046
24,43,0.44562982353650615
24,44,0.39702302745942325
24,45,0.7910130717207293
24,46,0.4081470795527895
24,47,0.4052564540860434
24,48,0.4257371397600271
24,49,0.21243325218838321
25,0,0.37753110539265633
25,1,0.35006362302032007
25,2,0.7901867682367654
25,3,0.8493926486426632
25,4,0.21904173263163956
25,5,0.4253271851705525
25,6,0.40834433212348753
25,7,0.3499178499103249
25,8,0.0739192184001453
25,9,0.41088912917709874
25,10,0.4430654875512208
25,11,0.12961876947437076
25,12,0.4624919513755355
25,13,0.2532195693936567
25,14,0.2537100030848345
25,15,0.309268470926869
25,16,0.4250089473567663
25,17,0.20829872273257902
25,18,0.18427962778113882
25,19,0.3675917163809239
25,20,0.17650058820266504
25,21,0.5081612085773337
25,22,0.24226504608145893
25,23,0.5341584126465879
25,24,0.5320207984807581
25,26,0.3297822692551346
25,27,0.2712500373179605
25,28,0.6111480104845262
25,29,0.4359865932206722
25,30,0.7132788931002203
25,31,0.5906541930356147
25,32,0.201401922454967
25,33,0.4761780090866105
25,34,0.36105448312046534
25,35,0.3400701770151167
25,36,0.6922740779824564
25,37,0.5006128700944391
25,38,0.61508132335015
25,39,0.5930846695888587
25,40,0.4853065874324435
25,41,0.32853046425639476
25,42,0.7571648573532005
25,43,0.5388674535654313
25,44,0.2790319784728002
25,45,0.5318991771480476
25,46,0.14765398265699828
25,47,0.8439003510958294
25,48,0.5161144141089583
25,49,0.43816742910172035
26,0,0.6969036528347381
26,1,0.24267727519194277
26,2,0.7317736087006386
26,3,0.8733131669977099
26,4,0.5401898284189506
26,5,0.7540488078630841
26,6,0.6141247837707071
26,7,0.6475167892786798
26,8,0.3937189142293774
26,9,0.656731735343483
26,10,0.4338645562457893
26,11,0.2154517325898999
26,12,0.7879248500760039
26,13,0.4171467643918055
26,14,0.4224223575128893
26,15,0.1853686665262622
26,16,0.7407624279049372
26,17,0.41641451378998107
26,18,0.1523278697178261
26,19,0.32014293979860164
26,20,0.16384246500495872
26,21,0.6750387883150338
26,22,0.4208600430105496
26,23,0.4572465869235501
26,24,0.3975183976231891
26,25,0.3297822692551346
26,27,0.4459604984901823
26,28,0.560787666232268
26,29,0.4820524193683439
26,30,0.6752446935041081
26,31,0.4101539511798213
26,32,0.5230251032759461
26,33,0.8017948332592179
26,34,0.042473657843546266
26,35,0.6697107229413904
26,36,0.8265732039294927
26,37,0.41724784141621524
26,38,0.8991015637953453
26,39,0.6368752560531856
26,40,0.4760681221280694
26,41,0.6521253449660404
26,42,0.890667842899258
26,43,0.6670127084370104
26,44,0.05131372717507024
26,45,0.8224999462847449
26,46,0.32855468121876913
26,47,0.796893487455262
26,48,0.6414419943415448
26,49,0.19952301029094724
27,0,0.35976501322622445
27,1,0.28889750601084874
27,2,0.5639665262892497
27,3,0.5871204624778593
27,4,0.2632335966451664
27,5,0.5077084206007122
27,6,0.1682971485551862
27,7,0.26863087905783983
27,8,0.31273504713616107
27,9,0.21889365975561875
27,10,0.24371157640121047
27,11,0.35055186994992144
27,12,0.4604980185184101
27,13,0.028823497513533754
27,14,0.02371583644503302
27,15,0.29980703017649
27,16,0.38383987998219804
27,17,0.4759312789631833
27,18,0.3138447161227413
27,19,0.24114880022241708
27,20,0.3010420402005546
27,21,0.24565529982820544
27,22,0.03012643269155779
27,23,0.3569630350918139
27,24,0.4001158910535662
27,25,0.2712500373179605
27,26,0.4459604984901823
27,28,0.3995878907220713
27,29,0.19896215474760176
27,30,0.4824668399435827
27,31,0.48049721150104896
27,32,0.2572475041425856
27,33,0.4733955091054816
27,34,0.48807964323404956
27,35,0.40573178750163874
27,36,0.424086367540323
27,37,0.33830493258002386
27,38,0.4739307284749
27,39,0.3351170599984189
27,40,0.272477979792152
27,41,0.3428543408954526
27,42,0.48957761253031706
27,43,0.2679812387039935
27,44,0.40207545875350986
27,45,0.4087656871438803
27,46,0.13970953920372697
27,47,0.6084443793948378
27,48,0.24492253050724924
27,49,0.4285771763331085
28,0,0.7451044689723149
28,1,0.3229279245978071
28,2,0.18121522303154536
28,3,0.32519042973005086
28,4,0.6627790043255068
28,5,0.9055269240576043
28,6,0.44540410911400585
28,7,0.6446905493808824
28,8,0.674848617817941
28,9,0.5336608229755425
28,10,0.16834387173264262
28,11,0.6194835130962404
28,12,0.841958689690801
28,13,0.39633137940334057
28,14,0.4001781699518605
28,15,0.38488403726024645
28,16,0.758203719933349
28,17,0.8136333779852074
28,18,0.5272353525904419
28,19,0.26017404220539525
28,20,0.5203173894354576
28,21,0.3943481539858065
28,22,0.41340031159455615
28,23,0.10443226748909804
28,24,0.18782342784617262
28,25,0.6111480104845262
28,26,0.560787666232268
28,27,0.3995878907220713
28,29,0.2022101202489234
28,30,0.11458888776430269
28,31,0.24433067109248022
28,32,0.6562443376966527
28,33,0.8535984276048375
28,34,0.5951540088398146
28,35,0.8040308002891481
28,36,0.41680495993568295
28,37,0.14378816113678783
28,38,0.7630911568314759
28,39,0.17402143464288786
28,40,0.12910255951289462
28,41,0.7371376945880471
28,42,0.4606892972983685
28,43,0.3244703452207381
28,44,0.5492693734040995
28,45,0.7287065471337877
28,46,0.4671687079202733
28,47,0.24132208737329386
28,48,0.3123441895839435
28,49,0.3935669176287356
29,0,0.5441651727955734
29,1,0.24982090592459205
29,2,0.3657830828295862
29,3,0.41901853978558845
29,4,0.4619452997742938
29,5,0.703357892313114
29,6,0.2590100703968902
29,7,0.44491608802744853
29,8,0.49229603402472055
29,9,0.344664723626982
29,10,0.07845842811068252
29,11,0.47360714463497317
29,12,0.6420883448548012
29,13,0.19933533283109447
29,14,0.20235678199019688
29,15,0.2980757394268591
29,16,0.5595520830161217
29,17,0.6438576699217005
29,18,0.39881227710961636
29,19,0.16932319719139177
29,20,0.3886248651274535
29,21,0.24429183172153135
29,22,0.21582798702235279
29,23,0.18227942207727996
29,24,0.2551541760555982
29,25,0.4359865932206722
29,26,0.4820524193683439
29,27,0.19896215474760176
29,28,0.2022101202489234
29,30,0.2848972332743024
29,31,0.33922789996233715
29,32,0.4562092469690103
29,33,0.6540462726385282
29,34,0.5228947477728599
29,35,0.6019518704640291
29,36,0.3521940680829478
29,37,0.1803972235367176
29,38,0.5899258923742827
29,39,0.16397609020295548
29,40,0.08220198026580755
29,41,0.5349985123172644
29,42,0.4137155047029191
29,43,0.20273514161212303
29,44,0.4536583087811177
29,45,0.544615567983673
29,46,0.2883327350109767
29,47,0.41306440470095107
29,48,0.1794535500775949
29,49,0.3775617635052281
30,0,0.8091024947964899
30,1,0.4373621808638795
30,2,0.08213889417545035
30,3,0.2243939997059823
30,4,0.7435940491469079
30,5,0.9785940503079059
30,6,0.49434702019297466
30,7,0.7065427571670243
30,8,0.7738003626503297
30,9,0.581703476484968
30,10,0.2723588054082262
30,11,0.7297146164012036
30,12,0.9018605815522653
30,13,0.4842274048956503
30,14,0.48717221149685097
30,15,0.49923576012296306
30,16,0.8160196622126958
30,17,0.9185100807529009
30,18,0.6395210576506312
30,19,0.37253989722127256
30,20,0.6321564000410408
30,21,0.41989990811407296
30,22,0.5006555189420077
30,23,0.21822628447136688
30,24,0.2942701687058211
30,25,0.7132788931002203
30,26,0.6752446935041081
30,27,0.4824668399435827
30,28,0.11458888776430269
30,29,0.2848972332743024
30,31,0.33602023846589407
30,32,0.738980367059041
30,33,0.9125692911524587
30,34,0.7093016360702725
30,35,0.8787146205017003
30,36,0.38940028508592683
30,37,0.25803659822542796
30,38,0.7890707828861218
30,39,0.1816397252100497
30,40,0.22847584366617632
30,41,0.8076815254484128
30,42,0.41920203592327526
30,43,0.34232341379763964
30,44,0.6637916812979124
30,45,0.7663063985016205
30,46,0.5668805542963185
30,47,0.1308546046161006
30,48,0.3384934229720147
30,49,0.5045668199869556
31,0,0.838135586277952
31,1,0.24060484954093844
31,2,0.36342080961789053
31,3,0.5600505356845615
31,4,0.7176992232854185
31,5,0.9678711035434671
31,6,0.5931427913283712
31,7,0.7491182491941076
31,8,0.663796121868642
31,9,0.6742400634888623
31,10,0.26187303222348823
31,11,0.5469539208674152
31,12,0.9393022715941585
31,13,0.4628800394865291
31,14,0.46880450932884543
31,15,0.28842020231909193
31,16,0.8642786043757639
31,17,0.7637304534460789
31,18,0.4441612062546337
31,19,0.24439560428815293
31,20,0.4431168147292717
31,21,0.5810100841105849
31,22,0.4787503548207175
31,23,0.16897977580885515
31,24,0.08434040980491515
31,25,0.5906541930356147
31,26,0.4101539511798213
31,27,0.48049721150104896
31,28,0.24433067109248022
31,29,0.33922789996233715
31,30,0.33602023846589407
31,32,0.7059403806620257
31,33,0.952486659816368
31,34,0.4327213793366293
31,35,0.8669692311130738
31,36,0.6476032367341389
31,37,0.15901026514503877
31,38,0.9261345512855473
31,39,0.40398649815864085
31,40,0.266360886716191
31,41,0.8148096316862834
31,42,0.6974492746759998
31,43,0.5268350329178161
31,44,0.4200305514141679
31,45,0.8747567882355591
31,46,0.47646120549353627
31,47,0.429729260158766
31,48,0.5076875903039586
31,49,0.21150885876737685
32,0,0.17619519362716804
32,1,0.47789189363036333
32,2,0.8207311869143026
32,3,0.8248524814025183
32,4,0.01764090867587176
32,5,0.2619534373679603
32,6,0.3087564124546288
32,7,0.16328920296999835
32,8,0.16881477269604778
32,9,0.2708234721039332
32,10,0.49566929058680353
32,11,0.3309937480368357
32,12,0.26502165968326674
32,13,0.2606322656255074
32,14,0.25639316845827714
32,15,0.45713697436969436
32,16,0.22375192135033867
32,17,0.3180465433811383
32,18,0.37147986656815457
32,19,0.46245409419549316
32,20,0.3609718682921577
32,21,0.42220463109415707
32,22,0.24340994113973533
32,23,0.6055902165183485
32,24,0.6329019022400634
32,25,0.201401922454967
32,26,0.5230251032759461
32,27,0.2572475041425856
32,28,0.6562443376966527
32,29,0.4562092469690103
32,30,0.738980367059041
32,31,0.7059403806620257
32,33,0.27892660109254247
32,34,0.5574520021456959
32,35,0.16190239454848115
32,36,0.6073527819616596
32,37,0.5813029241394035
32,38,0.42640954220764277
32,39,0.5830406029617446
32,40,0.5281283667876986
32,41,0.12910030141025647
32,42,0.6671407803569072
32,43,0.47812234882448573
32,44,0.4717113803991491
32,45,0.3413436386585233
32,46,0.23409376897602693
32,47,0.8634116516563095
32,48,0.46154232804238315
32,49,0.5955974136922915
33,0,0.11455570411412364
33,1,0.7398490082590615
33,2,0.9936946623335727
33,3,0.9374014363115185
33,4,0.26200909609507067
33,5,0.1495345777775142
33,6,0.4193760914319806
33,7,0.2091320665499918
33,8,0.42717774022434446
33,9,0.3349090041773029
33,10,0.7132289399468235
33,11,0.6041283450161495
33,12,0.013953951558140006
33,13,0.4896203487551667
33,14,0.4837322926676854
33,15,0.7275068296279761
33,16,0.09663473400855514
33,17,0.529483471515027
33,18,0.650403058334914
33,19,0.7094039926884229
33,20,0.6398829364917171
33,21,0.5135908451085227
33,22,0.47377372580809146
33,23,0.827395691501846
33,24,0.8732364663952433
33,25,0.4761780090866105
33,26,0.8017948332592179
33,27,0.4733955091054816
33,28,0.8535984276048375
33,29,0.6540462726385282
33,30,0.9125692911524587
33,31,0.952486659816368
33,32,0.27892660109254247
33,34,0.8356653981327773
33,35,0.15153566902031285
33,36,0.6625562102519951
33,37,0.8112422929383352
33,38,0.278513599194623
33,39,0.7356617194527029
33,40,0.7349920789175365
33,41,0.1500442330490093
33,42,0.706016986715778
33,43,0.5898364539272242
33,44,0.7504865209209609
33,45,0.21543668830775065
33,46,0.5023971512401738
33,47,1.0227346813938833
33,48,0.5843048953363791
33,49,0.8663888747685244
34,0,0.732307108861236
34,1,0.28070363383649777
34,2,0.7635718284279679
34,3,0.910385684382514
34,4,0.5747829603035375
34,5,0.782852354159104
34,6,0.6563005891453878
34,7,0.6857038712622799
34,8,0.42178127782320374
34,9,0.6980178043999601
34,10,0.47287781323695455
34,11,0.24056760902540036
34,12,0.821850501345292
34,13,0.45927701083378963
34,14,0.464507571907308
34,15,0.22528292964057064
34,16,0.7769397745782487
34,17,0.4296198314779395
34,18,0.1895932741456544
34,19,0.35940227704018357
34,20,0.20169790218714703
34,21,0.7174983460796908
34,22,0.4627524326210422
34,23,0.49107549489247404
34,24,0.4268330006716328
34,25,0.36105448312046534
34,26,0.042473657843546266
34,27,0.48807964323404956
34,28,0.5951540088398146
34,29,0.5228947477728599
34,30,0.7093016360702725
34,31,0.4327213793366293
34,32,0.5574520021456959
34,33,0.8356653981327773
34,35,0.7009689543305574
34,36,0.868436637119782
34,37,0.4513711612373444
34,38,0.9390431895798274
34,39,0.6763912764038419
34,40,0.5144506409774099
34,41,0.6864461826477278
34,42,0.9324037900086408
34,43,0.7090765607731319
34,44,0.08892986310247496
34,45,0.8617996360880017
34,46,0.36895081296799287
34,47,0.8291707206549197
34,48,0.6835174960935945
34,49,0.22131214491614887
35,0,0.11452398828215822
35,1,0.6397769050088109
35,2,0.9608534786330984
35,3,0.9397454894141544
35,4,0.14928869295105932
35,5,0.10213818004570276
35,6,0.40875799165109816
35,7,0.19655538231118316
35,8,0.2832191772853298
35,9,0.34152373852244294
35,10,0.6488142150953008
35,11,0.4640671529290524
35,12,0.14001208603019483
35,13,0.41414274428863995
35,14,0.4092006181346022
35,15,0.6178296070738035
35,16,0.1567247639524232
35,17,0.3780115185735696
35,18,0.5213475356139838
35,19,0.6229708960628967
35,20,0.5119737973864125
35,21,0.5184424185636817
35,22,0.3969970654868069
35,23,0.7608363246363888
35,24,0.7927573898272942
35,25,0.3400701770151167
35,26,0.6697107229413904
35,27,0.40573178750163874
35,28,0.8040308002891481
35,29,0.6019518704640291
35,30,0.8787146205017003
35,31,0.8669692311130738
35,32,0.16190239454848115
35,33,0.15153566902031285
35,34,0.7009689543305574
35,36,0.6912581290730321
35,37,0.7386201153870553
35,38,0.390411799391198
35,39,0.7124103746671613
35,40,0.6780470592996909
35,41,0.07864799748176637
35,42,0.7441018763188048
35,43,0.5864433028825634
35,44,0.6187668830742886
35,45,0.31049431986977716
35,46,0.39588730465621974
35,47,0.998540078233754
35,48,0.5746702584382422
35,49,0.7557903126759283
36,0,0.5887145013943831
36,1,0.6016411273087671
36,2,0.4473378161881361
36,3,0.2975020325818867
36,4,0.6023586069748316
36,5,0.7742563673926236
36,6,0.29906527341397643
36,7,0.4947061384568952
36,8,0.7222618328034374
36,9,0.350063917225334
36,10,0.4204338741450455
36,11,0.7727163501435729
36,12,0.6560623025356517
36,13,0.44720113628728186
36,14,0.44486922055562206
36,15,0.6465416314397252
36,16,0.5726114996224144
36,17,0.8899370181825612
36,18,0.72116326936605
36,19,0.521449191066757
36,20,0.7092097376326841
36,21,0.18726825207358455
36,22,0.4541476191580076
36,23,0.4795925370166859
36,24,0.5721810172884501
36,25,0.6922740779824564
36,26,0.8265732039294927
36,27,0.424086367540323
36,28,0.41680495993568295
36,29,0.3521940680829478
36,30,0.38940028508592683
36,31,0.6476032367341389
36,32,0.6073527819616596
36,33,0.6625562102519951
36,34,0.868436637119782
36,35,0.6912581290730321
36,37,0.49985950391840245
36,38,0.45652115967579987
36,39,0.24469159216404898
36,40,0.3938263108266365
36,41,0.6126236313221884
36,42,0.06573777540013381
36,43,0.16117325644944777
36,44,0.792591863996233
36,45,0.46582130221937906
36,46,0.5625543735937891
36,47,0.44234257423912293
36,48,0.18663917221565052
36,49,0.7283038331849487
37,0,0.6979753514334587
37,1,0.18257700986528047
37,2,0.3173353291891493
37,3,0.46448465691552815
37,4,0.5909510377800649
37,5,0.8406580681542685
37,6,0.43652280805900623
37,7,0.6043072422873171
37,8,0.569537247557701
37,9,0.5195358226762896
37,10,0.10410668761747711
37,11,0.4905558382725023
37,12,0.798488994245805
37,13,0.3253448308370186
37,14,0.33068665815800585
37,15,0.2446417413975515
37,16,0.7200316555025388
37,17,0.6947346716229208
37,18,0.3936494609490765
37,19,0.13352004055379593
37,20,0.3881050472273104
37,21,0.42221204204089935
37,22,0.3422533602157205
37,23,0.040209951278315656
37,24,0.0756269996017744
37,25,0.5006128700944391
37,26,0.41724784141621524
37,27,0.33830493258002386
37,28,0.14378816113678783
37,29,0.1803972235367176
37,30,0.25803659822542796
37,31,0.15901026514503877
37,32,0.5813029241394035
37,33,0.8112422929383352
37,34,0.4513711612373444
37,35,0.7386201153870553
37,36,0.49985950391840245
37,38,0.7690283491665033
37,39,0.2625805276569287
37,40,0.10900654697548598
37,41,0.6800193261238369
37,42,0.5540060378891584
37,43,0.3702852952688567
37,44,0.4074047596046892
37,45,0.7202801786962381
37,46,0.36623969865427736
37,47,0.38107559566540833
37,48,0.3501904327418609
37,49,0.2534732556278724
38,0,0.28090128278762316
38,1,0.762017338294802
38,2,0.8634616795657355
38,3,0.7525262865955167
38,4,0.4103720198204498
38,5,0.4257677435778451
38,6,0.3330398085866502
38,7,0.2657650330947415
38,8,0.5949212949786519
38,9,0.25679128667565965
