siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.15716474598516383,0.3088158870525063
1,0.9361709509276884,0.3532141878573355
2,0.9008875828599143,0.29917507023249923
3,0.4700648896316826,0.37509969804519283
4,0.8390870741273951,0.4820068691609489
5,0.12345814713072456,0.2673882584424646
6,0.7298023042907243,0.8563065944358025
7,0.5259596144206597,0.014509414956487832
8,0.01574048472247147,0.7568698074486253
9,0.5679319938817027,0.40439058047499776
10,0.7186218736624203,0.8429120358945232
11,0.6796826930052056,0.3795834233703115
12,0.3906848530075808,0.5357508058129414
13,0.4759659666592829,0.751089904350329
14,0.04293566359588241,0.6497149385792078
15,0.7732946018834467,0.008643227720078972
16,0.8467853917858844,0.537569500309044
17,0.6467509392753784,0.052526057612737986
18,0.21209823941216377,0.0017462711123358288
19,0.7871297777567074,0.4637593084458961
20,0.7723210553016905,0.9528213765432454
21,0.3347274747107055,0.6674927979677936
22,0.6764042215789798,0.33556705357967975
23,0.06531577529963917,0.20965941212136707
24,0.774704602014772,0.5519861953375118
25,0.7470063112712304,0.8487852855300395
26,0.317944226668864,0.9323950181365156
27,0.5931194997997472,0.1366401808988612
28,0.01739441755969362,0.7917411683756846
29,0.7376761134869594,0.4462928468493974
30,0.5899904903860397,0.6718908050073568
31,0.4174433738314075,0.8303395415815801
32,0.4526462493034791,0.9473059540910976
33,0.9811556110144916,0.9181180365691498
34,0.9996247100853332,0.6829958020601733
35,0.2100874335406434,0.5171849719218388
36,0.9160783959278768,0.8838070977920105
37,0.4986241653914507,0.2502743147540547
38,0.06084243330027117,0.7309789459579691
39,0.19650711913940055,0.5503097577150053
40,0.429603844962689,0.4991994343982662
41,0.40608098310189855,0.49746190633889054
42,0.029317662743161277,0.9253838565948683
43,0.5721781148825028,0.027475016869654145
44,0.5330925600488073,0.01791237636486187
45,0.745508590824228,0.33446781449894114
46,0.3876855442986128,0.5542212641834796
47,0.4916261131347648,0.2624550018300754
48,0.8271081278333678,0.5971599602256524
49,0.4323928976095972,0.8405844887334578
Demand:index, demand
17,45,0.29873772445997326
17,46,0.5646352443573874
17,47,0.2610246603395196
17,48,0.5737201437459868
17,49,0.8166917783884193
18,0,0.3119446068354733
18,1,0.8048670623540972
18,2,0.7502630539972269
18,3,0.4538056566725317
18,4,0.7897880987300171
18,5,0.28004058883019506
18,6,0.9991450570315067
18,7,0.31412077384822906
18,8,0.7802358124027639
18,9,0.537345420267097
18,10,0.9818991984392745
18,11,0.6011623199006406
18,12,0.5630755026071451
18,13,0.7944444965866879
18,14,0.6696860242498666
18,15,0.5612387417681076
18,16,0.8306228472267366
18,17,0.4376089078337051
18,19,0.7376430822268139
18,20,1.1038086154825963
18,21,0.6769463548686926
18,22,0.5718534426607935
18,23,0.2545053358481623
18,24,0.7869497401055958
18,25,1.0017992499925816
18,26,0.9366485271199765
18,27,0.4041949625673703
18,28,0.813634755861675
18,29,0.6883703652224787
18,30,0.7693479379679117
18,31,0.8536588499491911
18,32,0.9756774360092422
18,33,1.1963220525186014
18,34,1.0412967230465997
18,35,0.5154426230265026
18,36,1.128547457013093
18,37,0.3792931514470937
18,38,0.7447540620534241
18,39,0.548785005138658
18,40,0.5429257206184647
18,41,0.5323187915689845
18,42,0.9415493234682163
18,43,0.360997901762572
18,44,0.32140114629542954
18,45,0.6286733877198132
18,46,0.5797064081121126
18,47,0.3822366733587101
18,48,0.8560108784585574
18,49,0.8672827057955812
19,0,0.6487398593334708
19,1,0.18556264437144063
19,2,0.20007201126140398
19,3,0.32922738312318284
19,4,0.05506844938983679
19,5,0.6921138797749986
19,6,0.39671124379330913
19,7,0.5196492288238505
19,8,0.8252001006019615
19,9,0.22709538594299056
19,10,0.3852922574554607
19,11,0.13649342713059284
19,12,0.402928472625713
19,13,0.4235348730381835
19,14,0.7670752087832666
19,15,0.45532632147359164
19,16,0.0949038287324218
19,17,0.4345330883651718
19,18,0.7376430822268139
19,20,0.48928621962242724
19,21,0.4961604363047256
19,22,0.16939127190782904
19,23,0.7652334359234632
19,24,0.0890975227646871
19,25,0.3871109603103618
19,26,0.6631398870124116
19,27,0.3803247448695262
19,28,0.8366986465751155
19,29,0.05244751843897783
19,30,0.28667510963794546
19,31,0.5206237648946045
19,32,0.5879596834148135
19,33,0.4940525050975435
19,34,0.30531743546288054
19,35,0.5795102833740012
19,36,0.4393949151535686
19,37,0.35890295470761635
19,38,0.7738860648633401
19,39,0.5969305697825004
19,40,0.3592781584618704
19,41,0.38253633685261795
19,42,0.8873423381734058
19,43,0.4863622111642402
19,44,0.5131416907900208
19,45,0.13582567359930112
19,46,0.40955959405047926
19,47,0.3575553658764946
19,48,0.13926235087099392
19,49,0.5175282317277567
20,0,0.8905955060442067
20,1,0.6215911590591284
20,2,0.6661702828572146
20,3,0.652013134447568
20,4,0.4755249747715348
20,5,0.9438440723919614
20,6,0.10546538461874454
20,7,0.9701150946201005
20,8,0.7815440980575697
20,9,0.5852787596557689
20,10,0.12232606128934334
20,11,0.5806751390638915
20,12,0.5653265002374929
20,13,0.3584995473321698
20,14,0.789858571118325
20,15,0.9441786507372893
20,16,0.4218756429613538
20,17,0.9090101843912671
20,18,1.1038086154825963
20,19,0.48928621962242724
20,21,0.5223988318577355
20,22,0.624662259311862
20,23,1.0257417663886774
20,24,0.40084226796480277
20,25,0.10707167925570128
20,26,0.4548357269566509
20,27,0.8356224875012714
20,28,0.771920372730077
20,29,0.5077119492262887
20,30,0.33491255713386053
20,31,0.3754197233781148
20,32,0.319722381879686
20,33,0.21169835489469604
20,34,0.3528070182452743
20,35,0.7112564393170793
20,36,0.159465180072223
20,37,0.7539776930222557
20,38,0.7452622985050442
20,39,0.7025505621451313
20,40,0.5685313998874031
20,41,0.5843663556277856
20,42,0.7435098243159949
20,43,0.9467434087231903
20,44,0.9650311453810718
20,45,0.6189345974690981
20,46,0.5539192413139452
20,47,0.7452485369946719
20,48,0.35985645245518033
20,49,0.35797803197566114
21,0,0.4002219997153995
21,1,0.6786054080663739
21,2,0.6754222506133584
21,3,0.32219550083736537
21,4,0.5373859277177823
21,5,0.45245814317445193
21,6,0.4378752912694933
21,7,0.6804094574202633
21,8,0.3312717156738414
21,9,0.3515780491034706
21,10,0.42207442303614284
21,11,0.44931716037752156
21,12,0.1431334366344522
21,13,0.16412430594961036
21,14,0.29233288100743804
21,15,0.7914694442946926
21,16,0.5282834217670423
21,17,0.6895960659559074
21,18,0.6769463548686926
21,19,0.4961604363047256
21,20,0.5223988318577355
21,22,0.4763587924433539
21,23,0.531219420743596
21,24,0.45488641197768104
21,25,0.4503785131666553
21,26,0.2654333507024919
21,27,0.5903989665290332
21,28,0.3407901505469662
21,29,0.4596705601476092
21,30,0.25530090018953305
21,31,0.18264988878441854
21,32,0.3036449237862307
21,33,0.6933125886850554
21,34,0.6650779478713088
21,35,0.19526285472033794
21,36,0.6202908752420069
21,37,0.4482559402297674
21,38,0.2811467710912324
21,39,0.1812090826011339
21,40,0.19319467346108843
21,41,0.18439584395493253
21,42,0.3997285971329097
21,43,0.6826460038993727
21,44,0.6791932208223481
21,45,0.5288163811474648
21,46,0.12503998360655927
21,47,0.4343648225160774
21,48,0.4973785436007085
21,49,0.19874422819829432
22,0,0.5199281276537225
22,1,0.2603654643472111
22,2,0.22741406276641737
22,3,0.21009224137719504
22,4,0.21888428472771992
22,5,0.5571334753486796
22,6,0.5234701755098716
22,7,0.3545582986496316
22,8,0.7835640264935362
22,9,0.12846362144950027
22,10,0.5090984789090292
22,11,0.04413829612069564
22,12,0.3488683021356725
22,13,0.46134014950773644
22,14,0.70708649230689
22,15,0.3409793743178945
22,16,0.26426261870670215
22,17,0.2845900956627539
22,18,0.5718534426607935
22,19,0.16939127190782904
22,20,0.624662259311862
22,21,0.4763587924433539
22,23,0.6239245333801947
22,24,0.2376977276143339
22,25,0.5180517432411225
22,26,0.6962019730135903
22,27,0.21565770460712685
22,28,0.8014915750046638
22,29,0.12654819648336116
22,30,0.34724774831965666
22,31,0.5584447470875986
22,32,0.6513770893697154
22,33,0.6574489007861164
22,34,0.474529471646396
22,35,0.5004362247772736
22,36,0.598340083838417
22,37,0.19718164132194785
22,38,0.7316193544617732
22,39,0.5257524682864133
22,40,0.29611818915814997
22,41,0.3150945835946145
22,42,0.8755597499571568
22,43,0.3252441919561934
22,44,0.348486335868408
22,45,0.06911311145752469
22,46,0.36217142132600083
22,47,0.19871668644393936
22,48,0.3018981884142731
22,49,0.5608780045915435
23,0,0.13516005303624296
23,1,0.882607903066115
23,2,0.8403530797448264
23,3,0.43725545595124454
23,4,0.8203018714141272
23,5,0.08193384587402869
23,6,0.9271973498699286
23,7,0.5002761916317876
23,8,0.5494514775574135
23,9,0.5390206778131084
23,10,0.9098449008889297
23,11,0.6374330389695608
23,12,0.4606524001546393
23,13,0.6795443749888657
23,14,0.44062425689691664
23,15,0.7359629917884714
23,16,0.8474784878841524
23,17,0.6022937331623411
23,18,0.2545053358481623
23,19,0.7652334359234632
23,20,1.0257417663886774
23,21,0.531219420743596
23,22,0.6239245333801947
23,24,0.7876675275618427
23,25,0.9344430795364872
23,26,0.7656160203674535
23,27,0.532830723330132
23,28,0.5840510487035792
23,29,0.7127859473913277
23,30,0.6992434606203463
23,31,0.7136089046210795
23,32,0.8331550377762477
23,33,1.1578757391173944
23,34,1.0473683801130718
23,35,0.33989822441496165
23,36,1.08548244516128
23,37,0.4352076874778526
23,38,0.5213387259241877
23,39,0.36503948642790374
23,40,0.46533775067034727
23,41,0.44603946296975183
23,42,0.7166291541128723
23,43,0.5386098635939065
23,44,0.5055512299180728
23,45,0.691548554763373
23,46,0.4718528773472985
23,47,0.42956708258174203
23,48,0.8546837211272919
23,49,0.7299397687626922
24,0,0.6636921519925437
24,1,0.25608922817831864
24,2,0.2825519591718094
24,3,0.3522700488051702
24,4,0.09509052953611352
24,5,0.7107164910735904
24,6,0.3076152168671796
24,7,0.5922460285235743
24,8,0.7861321936220257
24,9,0.25404601355029255
24,10,0.29628215795630913
24,11,0.19685496939065775
24,12,0.3843627915141639
24,13,0.3590084388934617
24,14,0.7382659998200581
24,15,0.5433447971221304
24,16,0.07350837605042812
24,17,0.515589535371381
24,18,0.7869497401055958
24,19,0.0890975227646871
24,20,0.40084226796480277
24,21,0.45488641197768104
24,22,0.2376977276143339
24,23,0.7876675275618427
24,25,0.29808873720626544
24,26,0.5944248589598676
24,27,0.4533050419491413
24,28,0.794355816102532
24,29,0.11199193219729868
24,30,0.2202190238259848
24,31,0.45289752762446844
24,32,0.5099012592768377
24,33,0.42032671135757205
24,34,0.26029324245569524
24,35,0.5656886706369239
24,36,0.3606822159617839
24,37,0.40896267112210866
24,38,0.735960325490748
24,39,0.5781999132190505
24,40,0.3491145580584944
24,41,0.3726342315343942
24,42,0.833683094868286
24,43,0.5622534609301022
24,44,0.586183608551957
24,45,0.21946902531353218
24,46,0.38702551152120446
24,47,0.4049218972597418
24,48,0.06918669346333331
24,49,0.4477346065738366
25,0,0.7996749486080618
25,1,0.5304469565799076
25,2,0.5707458580709622
25,3,0.5487026396971297
25,4,0.3781603807941694
25,5,0.8525460785841815
25,6,0.018776260113270975
25,7,0.8630630744098635
25,8,0.7370197854799927
25,9,0.4791182161319718
25,10,0.028985709576436598
25,11,0.474007233099439
25,12,0.4742948103351839
25,13,0.2881097983602991
25,14,0.7316723856707376
25,15,0.8405532413383863
25,16,0.32681972076218196
25,17,0.8025458850791547
25,18,1.0017992499925816
25,19,0.3871109603103618
25,20,0.10707167925570128
25,21,0.4503785131666553
25,22,0.5180517432411225
25,23,0.9344430795364872
25,24,0.29808873720626544
25,26,0.43713254263421597
25,27,0.7285820480872499
25,28,0.7318384703930606
25,29,0.4026005660524884
25,30,0.2365282757888369
25,31,0.3300787409146138
25,32,0.3104096780311082
25,33,0.24419853590247179
25,34,0.3021625526907762
25,35,0.631063110353101
25,36,0.17266122073081996
25,37,0.6480039139781919
25,38,0.6962034193219073
25,39,0.6262084327460471
25,40,0.4721806782686805
25,41,0.4895489721709713
25,42,0.721764738204368
25,43,0.8397115312174354
25,44,0.857967880603146
25,45,0.5143196517481731
25,46,0.46462821292905443
25,47,0.6395328351100519
25,48,0.2640674257667782
25,49,0.31472027758618404
26,0,0.6439728054292421
26,1,0.8471450387924591
26,2,0.8606918490091857
26,3,0.5776839706067127
26,4,0.6887955808473389
26,5,0.6928627754273545
26,6,0.4188275591739798
26,7,0.9411611881429733
26,8,0.34947990104357946
26,9,0.5841939489127871
26,10,0.4105481468856163
26,11,0.6606476953227963
26,12,0.40325901092218314
26,13,0.24050450015461589
26,14,0.39438272926434287
26,15,1.0298841364472187
26,16,0.6599698231359209
26,17,0.9392993356477454
26,18,0.9366485271199765
26,19,0.6631398870124116
26,20,0.4548357269566509
26,21,0.2654333507024919
26,22,0.6962019730135903
26,23,0.7656160203674535
26,24,0.5944248589598676
26,25,0.43713254263421597
26,27,0.8419900189015199
26,28,0.33183383373022884
26,29,0.6422384119172017
26,30,0.3766584854487116
26,31,0.14253210368519956
26,32,0.13552479814741653
26,33,0.6633650371615304
26,34,0.7258706843855902
26,35,0.42899005851126415
26,36,0.6001043829523105
26,37,0.7056443114202656
26,38,0.3266033776389645
26,39,0.4009190907358937
26,40,0.44735476316660067
26,41,0.4437734777704741
26,42,0.28871170705345645
26,43,0.9399548279619833
26,44,0.9394505348648379
26,45,0.7350702186495043
26,46,0.3845506983008416
26,47,0.6920874389374708
26,48,0.6096149787378559
26,49,0.1467231119809349
27,0,0.4687227551154737
27,1,0.4056952040769468
27,2,0.34804997227586143
27,3,0.2683381791718726
27,4,0.4240025907724493
27,5,0.4875211236164482
27,6,0.7325311841939853
27,7,0.13937852845328422
27,8,0.8473790867738387
27,9,0.2689324951127184
27,10,0.7173358899456931
27,11,0.2579042564217725
27,12,0.447514331771818
27,13,0.6255185152950143
27,14,0.7522951286488219
27,15,0.22101196219644514
27,16,0.47443724971784734
27,17,0.09975729064294715
27,18,0.4041949625673703
27,19,0.3803247448695262
27,20,0.8356224875012714
27,21,0.5903989665290332
27,22,0.21565770460712685
27,23,0.532830723330132
27,24,0.4533050419491413
27,25,0.7285820480872499
27,26,0.8419900189015199
27,28,0.872133403851398
27,29,0.3417329192380919
27,30,0.5352597699327356
27,31,0.7155982841279434
27,32,0.8227464554346946
27,33,0.8725134168078413
27,34,0.6809926216662642
27,35,0.5399332382410257
27,36,0.813978408981414
27,37,0.14779067833241655
27,38,0.7978455008165886
27,39,0.5730828031587717
27,40,0.39772676761168313
27,41,0.40641816430623684
27,42,0.9695303488900331
27,43,0.11115563251484774
27,44,0.13303956203072273
27,45,0.24971625433494507
27,46,0.46537841719400513
27,47,0.1616486210973701
27,48,0.5165550747018681
27,49,0.7220599900176716
28,0,0.5027450368220802
28,1,1.0180649443479775
28,2,1.0115243616306062
28,3,0.6152240820099872
28,4,0.8781310596757924
28,5,0.5349724188086263
28,6,0.7153276810797257
28,7,0.9288313937315601
28,8,0.03491056153566256
28,9,0.6731508752794724
28,10,0.7030920301602998
28,11,0.7800639503018355
28,12,0.45263320130308377
28,13,0.4603698414432208
28,14,0.14430455709811377
28,15,1.0884059322328845
28,16,0.8674633277410916
28,17,0.970839127459509
28,18,0.813634755861675
28,19,0.8366986465751155
28,20,0.771920372730077
28,21,0.3407901505469662
28,22,0.8014915750046638
28,23,0.5840510487035792
28,24,0.794355816102532
28,25,0.7318384703930606
28,26,0.33183383373022884
28,27,0.872133403851398
28,29,0.7988368195903262
28,30,0.585004591619309
28,31,0.4019067078666755
28,32,0.46221700487001005
28,33,0.9720117030282119
28,34,0.9882317047383665
28,35,0.3354276425982769
28,36,0.9033875294329433
28,37,0.7244090169021394
28,38,0.07469790991007319
28,39,0.3006168423771142
28,40,0.505467385850383
28,41,0.48752182545801465
28,42,0.13417351411569656
28,43,0.94439806287021
28,44,0.9299223481085136
28,45,0.8597960045699107
28,46,0.4399218378633329
28,47,0.7106613449348103
28,48,0.8327653566103034
28,49,0.4178629062112385
29,0,0.5965679862964495
29,1,0.21923466252028212
29,2,0.21973079877791044
29,3,0.2769191787687821
29,4,0.10751592592581811
29,5,0.6397425747500652
29,6,0.410089344022869
29,7,0.480895839069241
29,8,0.7859065469473014
29,9,0.17483954377621452
29,10,0.3970766238071744
29,11,0.08839334816650812
29,12,0.3583373567896474
29,13,0.40173803306855344
29,14,0.7239094143044331
29,15,0.43909664749310967
29,16,0.1422542163793562
29,17,0.4041282860814795
29,18,0.6883703652224787
29,19,0.05244751843897783
29,20,0.5077119492262887
29,21,0.4596705601476092
29,22,0.12654819648336116
29,23,0.7127859473913277
29,24,0.11199193219729868
29,25,0.4026005660524884
29,26,0.6422384119172017
29,27,0.3417329192380919
29,28,0.7988368195903262
29,30,0.2696395408610304
29,31,0.5000408696116896
29,32,0.5764166523483136
29,33,0.5309437591405891
29,34,0.35305149237097433
29,35,0.5323302627174064
29,36,0.4724892529550325
29,37,0.3091425218456217
29,38,0.7342683471733694
29,39,0.5510747664239146
29,40,0.3125821966135568
29,41,0.3355198997736569
29,42,0.8551607394864948
29,43,0.4503309474719918
29,44,0.4747254552158892
29,45,0.1120989989313884
29,46,0.36625393074890356
29,47,0.3071432173020645
29,48,0.17538235683369066
29,49,0.4986619503792647
30,0,0.5649438211575498
30,1,0.4705270423461432
30,2,0.48535968215074365
30,3,0.32010484358740976
30,4,0.3132172043872061
30,5,0.6174744832628939
30,6,0.23142283097792016
30,7,0.6604924261958698
30,8,0.5805036605057037
30,9,0.2684081731112045
30,10,0.21399601439689625
30,11,0.3057585592754236
30,12,0.24136453026799348
30,13,0.13883115409680816
30,14,0.5475041119172057
30,15,0.6881117249904243
30,16,0.2898030957060551
30,17,0.6219601585900171
30,18,0.7693479379679117
30,19,0.28667510963794546
30,20,0.33491255713386053
30,21,0.25530090018953305
30,22,0.34724774831965666
30,23,0.6992434606203463
30,24,0.2202190238259848
30,25,0.2365282757888369
30,26,0.3766584854487116
30,27,0.5352597699327356
30,28,0.585004591619309
30,29,0.2696395408610304
30,31,0.23426162629266756
30,32,0.307761181605744
30,33,0.46220991027763153
30,34,0.40978471775822983
30,35,0.41019535271765395
30,36,0.388898235131317
30,37,0.43140267754909634
30,38,0.5324369208823174
30,39,0.4118386996244105
30,40,0.23568238269544436
30,41,0.2534721830106602
30,42,0.6153151605967544
30,43,0.6446619181572737
30,44,0.6564489009864876
30,45,0.37153755407434225
30,46,0.23403720227591765
30,47,0.4210857723023382
30,48,0.24861511046271856
30,49,0.23085614606938928
31,0,0.5828652385816846
31,1,0.7047885515576027
31,2,0.7182297674607667
31,3,0.45827103232492555
31,4,0.5469177823722606
31,5,0.6350916947230758
31,6,0.3134364198232591
31,7,0.8230155344710928
31,8,0.4083662730344332
31,9,0.4517514164144025
31,10,0.30144080077804386
31,11,0.5214887713322581
31,12,0.2958015241313742
31,13,0.09851598282807819
31,14,0.4157899376315168
31,15,0.8954411922174024
31,16,0.5196622609425711
31,17,0.8109104607868795
31,18,0.8536588499491911
31,19,0.5206237648946045
31,20,0.3754197233781148
31,21,0.18264988878441854
31,22,0.5584447470875986
31,23,0.7136089046210795
31,24,0.45289752762446844
31,25,0.3300787409146138
31,26,0.14253210368519956
31,27,0.7155982841279434
31,28,0.4019067078666755
31,29,0.5000408696116896
31,30,0.23426162629266756
31,32,0.12214902413383745
31,33,0.5705055219121375
31,34,0.6005374974625304
31,35,0.3755825747723724
31,36,0.5014934344817108
31,37,0.5857183523612552
31,38,0.37018476299055014
31,39,0.3566924564519019
31,40,0.3313633166835329
31,41,0.33307149978323736
31,42,0.39959353025806355
31,43,0.817639459131625
31,44,0.8206172268815831
31,45,0.5945717419458022
31,46,0.2777171790361504
31,47,0.5727092886441848
31,48,0.4713787519954759
31,49,0.018123112407625434
32,0,0.7035473576883055
32,1,0.7659903157269886
32,2,0.7880316844643871
32,3,0.5724713167390615
32,4,0.6048468810595143
32,5,0.7554156997761213
32,6,0.2917128078672013
32,7,0.9356731442797269
32,8,0.4766052591738241
32,9,0.5550206354827402
32,10,0.2857291075644231
32,11,0.6114363569961645
32,12,0.41619329007708966
32,13,0.19759693163970532
32,14,0.506382441001127
32,15,0.9919188877577244
32,16,0.568532870812813
32,17,0.9155914448108998
32,18,0.9756774360092422
32,19,0.5879596834148135
32,20,0.319722381879686
32,21,0.3036449237862307
32,22,0.6513770893697154
32,23,0.8331550377762477
32,24,0.5099012592768377
32,25,0.3104096780311082
32,26,0.13552479814741653
32,27,0.8227464554346946
32,28,0.46221700487001005
32,29,0.5764166523483136
32,30,0.307761181605744
32,31,0.12214902413383745
32,33,0.5293147267415199
32,34,0.6074909818473824
32,35,0.49380040340862136
32,36,0.467762182392067
32,37,0.6985464014685625
32,38,0.4475573758553268
32,39,0.4724544781651409
32,40,0.448698568516801
32,41,0.4522477101263356
32,42,0.42389582512427587
32,43,0.927564995004922
32,44,0.9328687106079325
32,45,0.6792193581014835
32,46,0.3984161977561875
32,47,0.6859593694943852
32,48,0.5126635499937103
32,49,0.10862628329699026
33,0,1.0247975678432215
33,1,0.5666921368190542
33,2,0.624126070534981
33,3,0.7457094886461609
33,4,0.4586680929728861
33,5,1.0766123646389403
33,6,0.2588419192858381
33,7,1.0117865073066485
33,8,0.9787887195242609
33,9,0.6592948178935389
33,10,0.2730932181243582
33,11,0.617175380184803
33,12,0.7034631583938332
33,13,0.5320854947433261
33,14,0.975857004250508
33,15,0.9329258422018495
33,16,0.4035747071674004
33,17,0.9279417861669024
33,18,1.1963220525186014
33,19,0.4940525050975435
33,20,0.21169835489469604
33,21,0.6933125886850554
33,22,0.6574489007861164
33,23,1.1578757391173944
33,24,0.42032671135757205
33,25,0.24419853590247179
33,26,0.6633650371615304
33,27,0.8725134168078413
33,28,0.9720117030282119
33,29,0.5309437591405891
33,30,0.46220991027763153
33,31,0.5705055219121375
33,32,0.5293147267415199
33,34,0.23584650258374135
33,35,0.8690762087644136
33,36,0.07356822984956296
33,37,0.8239246523699238
33,38,0.9391471579625985
33,39,0.8665772820675043
33,40,0.6926053319746169
33,41,0.7125043210880226
33,42,0.9518656795525416
33,43,0.9800548866680003
33,44,1.005549963107013
33,45,0.6294260082385811
33,46,0.696151981280279
33,47,0.818250050056601
33,48,0.3560122383353652
33,49,0.5542129253847222
34,0,0.9218185287282977
34,1,0.33583074995816825
34,2,0.3963172649197355
34,3,0.6125631512803446
34,4,0.2572331310444523
34,5,0.9697409325957308
34,6,0.3206879502299065
34,7,0.8192879058023269
34,8,0.9866537070269444
34,9,0.5137893252275616
34,10,0.3233199590521514
34,11,0.44093306276071065
34,12,0.6264892963632506
34,13,0.528067501682552
34,14,0.9572677512310405
34,15,0.7113204006618888
34,16,0.21097077157571073
34,17,0.7225039770058369
34,18,1.0412967230465997
34,19,0.30531743546288054
34,20,0.3528070182452743
34,21,0.6650779478713088
34,22,0.474529471646396
34,23,1.0473683801130718
34,24,0.26029324245569524
34,25,0.3021625526907762
34,26,0.7258706843855902
34,27,0.6809926216662642
34,28,0.9882317047383665
34,29,0.35305149237097433
34,30,0.40978471775822983
34,31,0.6005374974625304
34,32,0.6074909818473824
34,33,0.23584650258374135
34,35,0.8067603996508317
34,36,0.21749750137138535
34,37,0.662004102222929
34,38,0.9400077368320227
34,39,0.8140045769224926
34,40,0.5989197704541724
34,41,0.6218657269080696
34,42,1.000123859880864
34,43,0.7825714609971968
34,44,0.8123965842815406
34,45,0.4313313809379125
34,46,0.6253418458963891
34,47,0.6594824782827191
34,48,0.1926908479802297
34,49,0.5887156556878024
35,0,0.2149848515300043
35,1,0.7443679817455015
35,2,0.7243846792513785
35,3,0.29627099542170793
35,4,0.6299825765623353
35,5,0.26439181403551115
35,6,0.6205699168790545
35,7,0.5936816909963819
35,8,0.3085766629160991
35,9,0.37520035195552415
35,10,0.6039084342797626
35,11,0.489340263901682
35,12,0.1815492167600537
35,13,0.35412273548544726
35,14,0.21331644629017626
35,15,0.758826080250598
35,16,0.6370241903030273
35,17,0.6376385526985184
35,18,0.5154426230265026
35,19,0.5795102833740012
35,20,0.7112564393170793
35,21,0.19526285472033794
35,22,0.5004362247772736
35,23,0.33989822441496165
35,24,0.5656886706369239
35,25,0.631063110353101
35,26,0.42899005851126415
35,27,0.5399332382410257
35,28,0.3354276425982769
35,29,0.5323302627174064
35,30,0.41019535271765395
35,31,0.3755825747723724
35,32,0.49380040340862136
35,33,0.8690762087644136
35,34,0.8067603996508317
35,36,0.7955092847666934
35,37,0.3930581948476371
35,38,0.2607334528419978
35,39,0.03580050800030322
35,40,0.22025197943179675
35,41,0.1969834276928124
35,42,0.44643480989107415
35,43,0.6090365355147626
35,44,0.5946473210439577
35,45,0.5657396709473334
35,46,0.1814187859326857
35,47,0.379672735089777
35,48,0.6221820761960849
35,49,0.3924372138685392
36,0,0.9521369757010025
36,1,0.5309732072707309
36,2,0.5848293498534516
36,3,0.6765436174821206
36,4,0.40911011642412204
36,5,1.0041011125919046
36,6,0.1882951406713875
36,7,0.952822714395435
36,8,0.9092422284701878
36,9,0.5924914466336791
36,10,0.2016469297380152
36,11,0.5568881774715848
36,12,0.6302234185815058
36,13,0.4596877242560864
36,14,0.9039786336131473
36,15,0.8867350288113146
36,16,0.35310337627074434
36,17,0.8738223198502295
36,18,1.128547457013093
36,19,0.4393949151535686
36,20,0.159465180072223
36,21,0.6202908752420069
36,22,0.598340083838417
36,23,1.08548244516128
36,24,0.3606822159617839
36,25,0.17266122073081996
36,26,0.6001043829523105
36,27,0.813978408981414
36,28,0.9033875294329433
36,29,0.4724892529550325
36,30,0.388898235131317
36,31,0.5014934344817108
36,32,0.467762182392067
36,33,0.07356822984956296
36,34,0.21749750137138535
36,35,0.7955092847666934
36,37,0.7587040409649715
36,38,0.868783630004949
36,39,0.793097281685819
36,40,0.620145582486868
36,41,0.6398124475564219
36,42,0.8877348842930783
36,43,0.9228066081904162
36,44,0.9468113957274642
36,45,0.5752110104840135
36,46,0.6227566357481352
36,47,0.752487984970241
36,48,0.3001371187970515
36,49,0.48561286558042394
37,0,0.34644141032569037
37,1,0.4494928330992764
37,2,0.40522480294247787
37,3,0.12805080454921797
37,4,0.4118433792072955
37,5,0.3755561586849263
37,6,0.6486281337724937
37,7,0.23734429580292263
37,8,0.6998683035220808
37,9,0.16898342655361948
37,10,0.6321538263453338
37,11,0.22249277739466447
37,12,0.30520111747042683
37,13,0.5013278854726217
37,14,0.6059742755517903
37,15,0.3658270505360755
37,16,0.4513920282942
37,17,0.2470747140920911
37,18,0.3792931514470937
37,19,0.35890295470761635
37,20,0.7539776930222557
37,21,0.4482559402297674
37,22,0.19718164132194785
37,23,0.4352076874778526
37,24,0.40896267112210866
37,25,0.6480039139781919
37,26,0.7056443114202656
37,27,0.14779067833241655
37,28,0.7244090169021394
37,29,0.3091425218456217
37,30,0.43140267754909634
37,31,0.5857183523612552
37,32,0.6985464014685625
37,33,0.8239246523699238
37,34,0.662004102222929
37,35,0.3930581948476371
37,36,0.7587040409649715
37,38,0.6501767355216923
37,39,0.4257886525834587
37,40,0.258316704496581
37,41,0.2639430734491604
37,42,0.8222052583828945
37,43,0.23462674745969203
37,44,0.23490453516745552
37,45,0.26084567261230307
37,46,0.32356008053750024
37,47,0.014047842290944365
37,48,0.47773566395632405
37,49,0.5940140422040414
38,0,0.43301228184127005
38,1,0.9533657358194922
38,2,0.9445265694464186
38,3,0.5423219134986869
38,4,0.8170996365197823
38,5,0.46780022784260733
38,6,0.6805985075421097
38,7,0.8542028921906428
38,8,0.052005023548142286
38,9,0.6031581740468317
38,10,0.6672351975022651
38,11,0.711647441031248
38,12,0.38328846648817855
