siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.2746085962785686,0.6963043976732632
1,0.3794842731692646,0.8017004652067113
2,0.6192937972988954,0.262346018343924
3,0.7959498588501839,0.2984462698612895
4,0.9161951558703537,0.18052931317793297
5,0.058811394375257176,0.5473374849610552
6,0.8061625062974216,0.2597292029083046
7,0.0736345697318549,0.8841912551481346
8,0.32391755915737586,0.4972846718122278
9,0.4407462092176424,0.6732460102523011
10,0.8351256594270293,0.22668074134470428
11,0.04346429284037556,0.09207567085221957
12,0.9987865660583949,0.6899170126736622
13,0.030418243144681334,0.5681925238133994
14,0.5847796373716032,0.21033015136500066
15,0.605360569175773,0.7530511212152435
16,0.7939872881486154,0.30211029875561113
17,0.5789491656343695,0.6442709834441945
18,0.21766404224802283,0.5830473494597013
19,0.5854106783429511,0.2921073390260318
20,0.21427524388501817,0.2493989239061124
21,0.1634774209448805,0.1858494061152226
22,0.6093905892421628,0.8953569277286432
23,0.30379142652902624,0.27123685359673666
24,0.12306564724500213,0.5328596958939713
25,0.02739694491634448,0.011227067356507914
26,0.6799704547500236,0.6849123307371531
27,0.019451258499374346,0.8176623575090654
28,0.799351553965294,0.8291715448587206
29,0.4213835034746535,0.6949388052500737
30,0.17496431397111012,0.521710117678583
31,0.735576158967081,0.8502426919726184
32,0.2707793802788393,0.5409598388881545
33,0.44550060378718115,0.3471366892156229
34,0.10773912592327717,0.5119754851975916
35,0.025695168421761228,0.6934866312418946
36,0.34879458671884334,0.639777752444225
37,0.5451189590843388,0.9795028601972015
38,0.9832355642359634,0.5309616334185202
39,0.6193312011534913,0.4308712965644973
40,0.3709463727604878,0.3229758466816173
41,0.08376296923731796,0.9549322735768314
42,0.5591930710394367,0.8099821710043729
43,0.4589564336889984,0.9489313772265318
44,0.3723289681764761,0.3022696310821241
45,0.001984383910641818,0.7185124330544326
46,0.3594011090217627,0.3408004851716929
47,0.06914297491844157,0.8636127123573657
48,0.623758133246542,0.5836753441202703
49,0.41735320631869766,0.11281150638260529
Demand:index, demand
17,45,0.5817217136997194
17,46,0.37456066595964504
17,47,0.5549893207395113
17,48,0.07536361909796947
17,49,0.5554839600076047
18,0,0.12676687739227013
18,1,0.2720201686663682
18,2,0.513960897269097
18,3,0.6445248328744283
18,4,0.806204990204467
18,5,0.16281694677981326
18,6,0.6714648658551927
18,7,0.3338145306702055
18,8,0.13654686643372896
18,9,0.2406272046727878
18,10,0.7129207586181663
18,11,0.5209594436118185
18,12,0.7883993417801354
18,13,0.18783411598224362
18,14,0.5231557798003429
18,15,0.4233318785574153
18,16,0.6411506143050223
18,17,0.36643590672661286
18,19,0.46891755995087164
18,20,0.33366563477339684
18,21,0.4008770336715909
18,22,0.5009859881258921
18,23,0.32348680290453197
18,24,0.10708714632289563
18,25,0.602644176402293
18,26,0.47339591617495574
18,27,0.3071359790766814
18,28,0.6316149783282891
18,29,0.2324248626144749
18,30,0.0747363552596245
18,31,0.5827746663205345
18,32,0.06776870723451911
18,33,0.3279685021321158
18,34,0.13089956882547044
18,35,0.22146982521032033
18,36,0.1428760242867931
18,37,0.5142019978125433
18,38,0.7673413041759543
18,39,0.429527714609843
18,40,0.30188186332501576
18,41,0.39525674458384863
18,42,0.41005059533759775
18,43,0.4382843140498913
18,44,0.32055789874806073
18,45,0.25469296003984276
18,46,0.28066517303540944
18,47,0.3174514613269502
18,48,0.4060945765720188
18,49,0.510879154362039
19,0,0.5098756676236165
19,1,0.5496279092243727
19,2,0.04509769349895768
19,3,0.21063458541462585
19,4,0.34909601319011896
19,5,0.5851916209835043
19,6,0.22311367784987587
19,7,0.7826098319568965
19,8,0.3323798869827398
19,9,0.4076695908838843
19,10,0.2581437805990604
19,11,0.5776837829052365
19,12,0.5737004104863141
19,13,0.6198706577878813
19,14,0.0817796223667915
19,15,0.46137530111953
19,16,0.20881633403873345
19,17,0.352222917477505
19,18,0.46891755995087164
19,20,0.3735846884340069
19,21,0.4351073683644355
19,22,0.603726016001136
19,23,0.28239153697355956
19,24,0.5212721219463315
19,25,0.6247183795165991
19,26,0.4040263764005137
19,27,0.7723458696480352
19,28,0.5781078268357482
19,29,0.4349460935282515
19,30,0.4703016627559746
19,31,0.5779833421301056
19,32,0.4011488756174392
19,33,0.15034313534208926
19,34,0.5258441914597324
19,35,0.688757423383621
19,36,0.42054951097563475
19,37,0.6885753591053043
19,38,0.4640215660780453
19,39,0.14284970346303638
19,40,0.21667441734974424
19,41,0.8312564693962999
19,42,0.5185380454019901
19,43,0.6688860090845178
19,44,0.21332390252220446
19,45,0.7226392912431381
19,46,0.23119547553166303
19,47,0.7701627966513344
19,48,0.2940789501005076
19,49,0.24574439872860246
20,0,0.45095966104972834
20,1,0.576481583296518
20,2,0.40522543832273333
20,3,0.5837388113190013
20,4,0.7052904267912277
20,5,0.3360601057368807
20,6,0.5919774033443442
20,7,0.6501854374176166
20,8,0.27105125218905973
20,9,0.48055743750653185
20,10,0.6212659288079312
20,11,0.23222184855916228
20,12,0.8997300712711755
20,13,0.36801189663254036
20,14,0.3725585518824274
20,15,0.637662346004601
20,16,0.5821035503265749
20,17,0.5375044303146707
20,18,0.33366563477339684
20,19,0.3735846884340069
20,21,0.08135699126019962
20,22,0.7572171939668858
20,23,0.09214142460548383
20,24,0.29777373923028766
20,25,0.30273640659443385
20,26,0.6376079963050819
20,27,0.6007326487313331
20,28,0.8236811158594131
20,29,0.49132435015805886
20,30,0.27513403181810175
20,31,0.7954670814620509
20,32,0.29698566392130293
20,33,0.251033539252391
20,34,0.28336618529742735
20,35,0.482469000733186
20,36,0.4129056591610646
20,37,0.8015667917738557
20,38,0.8188879860287345
20,39,0.4438496936542176
20,40,0.17308785684797945
20,41,0.717503143777992
20,42,0.6581959316314213
20,43,0.7410901010621961
20,44,0.16666220759275863
20,45,0.5149125107181912
20,46,0.1715102391505365
20,47,0.6311275254804116
20,48,0.5285990557984891
20,49,0.24473818960668112
21,0,0.5224121328391659
21,1,0.6526342675587876
21,2,0.46219076216966226
21,3,0.642416872782252
21,4,0.752736535489142
21,5,0.37633576532868085
21,6,0.6469175707219507
21,7,0.7040973484006258
21,8,0.35033264573746026
21,9,0.5607436407794579
21,10,0.6728882182003157
21,11,0.15230451189181524
21,12,0.9756154569766842
21,13,0.40483453959368
21,14,0.42201287237956814
21,15,0.7190121711785207
21,16,0.6411390549629709
21,17,0.6186817543746628
21,18,0.4008770336715909
21,19,0.4351073683644355
21,20,0.08135699126019962
21,22,0.8379973012408446
21,23,0.16425296451046478
21,24,0.349355481803136
21,25,0.22138395865490407
21,26,0.7182122643769288
21,27,0.6480209418049525
21,28,0.9045436900680757
21,29,0.5706904272171891
21,30,0.3360570878336638
21,31,0.8767641668880986
21,32,0.37096782871441225
21,33,0.32488561579486774
21,34,0.33085491833967784
21,35,0.5260033283589107
21,36,0.49029929179173526
21,37,0.880645257075576
21,38,0.8894413206762358
21,39,0.5175310577441868
21,40,0.24869062441088477
21,41,0.7732029816510073
21,42,0.7390078375348481
21,43,0.8182920881979486
21,44,0.23910800396970272
21,45,0.5566056964122659
21,46,0.24979177018150928
21,47,0.6842967828328554
21,48,0.6083780165871552
21,49,0.26417314245873735
22,0,0.3894879876634503
22,1,0.24825077470641135
22,2,0.6330883705533408
22,3,0.625385236915867
22,4,0.7778865988228431
22,5,0.6513485874434307
22,6,0.6653884518849735
22,7,0.5358723585759062
22,8,0.4898534187245954
22,9,0.2788802369764435
22,10,0.7057507804801457
22,11,0.982615566031808
22,12,0.4402667208164448
22,13,0.6650154319524012
22,14,0.6854687325379174
22,15,0.14236285902286677
22,16,0.6213030693912801
22,17,0.2529245573060915
22,18,0.5009859881258921
22,19,0.603726016001136
22,20,0.7572171939668858
22,21,0.8379973012408446
22,23,0.6949220928891141
22,24,0.6065609551366965
22,25,1.0584905346942401
22,26,0.22196496529411663
22,27,0.5950334950226366
22,28,0.20116081383853301
22,29,0.2747982680378945
22,30,0.5730079644354572
22,31,0.13400780676756247
22,32,0.4901579820978302
22,33,0.5721934613814692
22,34,0.6313758952693469
22,35,0.6176179732572179
22,36,0.3650082072641618
22,37,0.1058838060996453
22,38,0.5220574641200684
22,39,0.46459199016247216
22,40,0.6200610827282437
22,41,0.5289930214519742
22,42,0.09903857793527408
22,43,0.15968925072150436
22,44,0.6387102266488046
22,45,0.6326264881996443
22,46,0.6082989299697033
22,47,0.5411794341916647
22,48,0.3120125572494493
22,49,0.8057640429491388
23,0,0.42606813376345914
23,1,0.5358367757767292
23,2,0.3156276174749299
23,3,0.4929100068352003
23,4,0.6190849583053967
23,5,0.3691162077094922
23,6,0.5025028634863988
23,7,0.6547406181931789
23,8,0.22694201315436868
23,9,0.42469750945373375
23,10,0.5331991318338066
23,11,0.3160204834135959
23,12,0.8113638638577185
23,13,0.40362800629728113
23,14,0.28751347970009655
23,15,0.5684091275458656
23,16,0.4911671328223718
23,17,0.4635366689061548
23,18,0.32348680290453197
23,19,0.28239153697355956
23,20,0.09214142460548383
23,21,0.16425296451046478
23,22,0.6949220928891141
23,24,0.3179753432414242
23,25,0.37947199950277294
23,26,0.5591404668423178
23,27,0.6159790276307896
23,28,0.7462378706674269
23,29,0.43971722776715616
23,30,0.28166164266691396
23,31,0.7222782123530795
23,32,0.2717356877411189
23,33,0.16075532951089716
23,34,0.3104699555800193
23,35,0.5056010319359009
23,36,0.3712784380359099
23,37,0.7482511036243148
23,38,0.7273934956526608
23,39,0.3536219800177662
23,40,0.08477446672664958
23,41,0.7182283406549252
23,42,0.5962185145123193
23,43,0.6952309305581629
23,44,0.0752358152314009
23,45,0.5395766256550343
23,46,0.08905916923506087
23,47,0.6371570088177934
23,48,0.4472096865769758
23,49,0.1949227243522825
24,0,0.22288884211981497
24,1,0.3715183319374062
24,2,0.5651725636012068
24,3,0.7125467118244997
24,4,0.867865839883747
24,5,0.06586513029001081
24,6,0.73567763663569
24,7,0.35479190513887493
24,8,0.20397811857469558
24,9,0.34731722778228025
24,10,0.7750967766398922
24,11,0.44791397874486855
24,12,0.8896932777094638
24,13,0.0991561910084895
24,14,0.5632096552552098
24,15,0.5301817193238765
24,16,0.7094935746802178
24,17,0.469299752112301
24,18,0.10708714632289563
24,19,0.5212721219463315
24,20,0.29777373923028766
24,21,0.349355481803136
24,22,0.6065609551366965
24,23,0.3179753432414242
24,25,0.5303330083637569
24,26,0.5772893281405426
24,27,0.3030651705791542
24,28,0.7383517721691983
24,29,0.33950431666640457
24,30,0.05308280985713445
24,31,0.6898558495583706
24,32,0.14793565913368534
24,33,0.37209855738769365
24,34,0.02590468128034139
24,35,0.18783509391360584
24,36,0.2497699440134227
24,37,0.6145072125315981
24,38,0.8601720111334696
24,39,0.5066370827267659
24,40,0.3248016075118436
24,41,0.4238985271623737
24,42,0.516724293987505
24,43,0.5347319556795442
24,44,0.33956439912293346
24,45,0.2216474929833767
24,46,0.3045343838000878
24,47,0.33511969875027053
24,48,0.5032645384318878
24,49,0.5128797607015998
25,0,0.7283162424957791
25,1,0.865340210220885
25,2,0.6429639269861036
25,3,0.8204684343737291
25,4,0.9047792605023757
25,5,0.5370300247648437
25,6,0.8174528188017873
25,7,0.874187846584059
25,8,0.5693649704004555
25,9,0.7804656911429789
25,10,0.8359700723591099
25,11,0.0824297055467182
25,12,1.1849969780286775
25,13,0.5569736510188054
25,14,0.5918762572619098
25,15,0.9403961281558437
25,16,0.8199230504420248
25,17,0.8396156572352728
25,18,0.602644176402293
25,19,0.6247183795165991
25,20,0.30273640659443385
25,21,0.22138395865490407
25,22,1.0584905346942401
25,23,0.37947199950277294
25,24,0.5303330083637569
25,26,0.9379253807381993
25,27,0.8064744330331101
25,28,1.1246986648468489
25,29,0.7891052837600695
25,30,0.5313841106731323
25,31,1.0979367092703844
25,32,0.5829681115443439
25,33,0.5363263405975084
25,34,0.507152683143153
25,35,0.6822616862731744
25,36,0.7059549616515531
25,37,1.097995489496855
25,38,1.0880034399497565
25,39,0.7255945443666123
25,40,0.4639111022412958
25,41,0.9453870344705897
25,42,0.9595920150579825
25,43,1.0322465621635812
25,44,0.45131349921125485
25,45,0.707741751479532
25,46,0.46780915202005185
25,47,0.8534072994909666
25,48,0.8266460527434982
25,49,0.4029705746815111
26,0,0.40552190507111785
26,1,0.32238395380952894
26,2,0.4269003925145228
26,3,0.4034937897717076
26,4,0.556959906834894
26,5,0.6362117701488867
26,6,0.44351451618189913
26,7,0.6382439151101744
26,8,0.4024646603784698
26,9,0.23950854407346783
26,10,0.48378644777989943
26,11,0.8698249245983214
26,12,0.31885538990438506
26,13,0.6599557477056395
26,14,0.48403464410183866
26,15,0.10104221787559833
26,16,0.39942112361195886
26,17,0.10888994427574772
26,18,0.47339591617495574
26,19,0.4040263764005137
26,20,0.6376079963050819
26,21,0.7182122643769288
26,22,0.22196496529411663
26,23,0.5591404668423178
26,24,0.5772893281405426
26,25,0.9379253807381993
26,27,0.6737270799244656
26,28,0.18725001390872711
26,29,0.25878126199755824
26,30,0.5307223045733303
26,31,0.17443085360028573
26,32,0.43377373749043213
26,33,0.41117939517419744
26,34,0.5977924775672558
26,35,0.6543314671701762
26,36,0.3342373194661036
26,37,0.3239884348720241
26,38,0.3401037251139898
26,39,0.2611780352944271
26,40,0.4759137545185666
26,41,0.6545029681464601
26,42,0.17386673448489856
26,43,0.3443156319639351
26,44,0.4909773109426452
26,45,0.6788181487909372
26,46,0.47029529838082834
26,47,0.636430700476188
26,48,0.11579616810619288
26,49,0.6294975555161385
27,0,0.28254737910317623
27,1,0.3603866724202788
27,2,0.817427249299428
27,3,0.9340960453931004
27,4,1.1000400600208842
27,5,0.2731753228501175
27,6,0.9644708354401998
27,7,0.08580166337073893
27,8,0.4419746482874671
27,9,0.44535998569213
27,10,1.007265604978612
27,11,0.7259839293482478
27,12,0.9876317723518404
27,13,0.24971077805403927
27,14,0.8297280184362337
27,15,0.5894610523119477
27,16,0.9304300008650491
27,17,0.5857494999473271
27,18,0.3071359790766814
27,19,0.7723458696480352
27,20,0.6007326487313331
27,21,0.6480209418049525
27,22,0.5950334950226366
27,23,0.6159790276307896
27,24,0.3030651705791542
27,25,0.8064744330331101
27,26,0.6737270799244656
27,28,0.7799852128478323
27,29,0.42025063929747125
27,30,0.3343232547742297
27,31,0.7168656438019887
27,32,0.3738049071485674
27,33,0.634753849254307
27,34,0.31818109849240245
27,35,0.12433260797191623
27,36,0.37431265081713594
27,37,0.5500171631400537
27,38,1.0055234921065752
27,39,0.7137669580649774
27,40,0.6068472289992499
27,41,0.15158834386354536
27,42,0.5397964518860593
27,43,0.4586898239072311
27,44,0.6246217578989326
27,45,0.10067670647800263
27,46,0.5856305543252492
27,47,0.06768088202260454
27,48,0.6480252474258215
27,49,0.8094076120299998
28,0,0.5413029193002884
28,1,0.42076501007129724
28,2,0.594736894134299
28,3,0.5307361765046311
28,4,0.6590820677472424
28,5,0.792357346961608
28,6,0.5694830725119449
28,7,0.7277996357001072
28,8,0.579815815513508
28,9,0.39103780587544185
28,10,0.6035519488333646
28,11,1.0557821172042734
28,12,0.24324092744161036
28,13,0.8120150773940858
28,14,0.654985326318032
28,15,0.20839102925814873
28,16,0.5270885433127099
28,17,0.2876898162837583
28,18,0.6316149783282891
28,19,0.5781078268357482
28,20,0.8236811158594131
28,21,0.9045436900680757
28,22,0.20116081383853301
28,23,0.7462378706674269
28,24,0.7383517721691983
28,25,1.1246986648468489
28,26,0.18725001390872711
28,27,0.7799852128478323
28,29,0.40109634201091665
28,30,0.6959827258425324
28,31,0.06716616892360038
28,32,0.6020419671867466
28,33,0.5979699800130566
28,34,0.7608817850932695
28,35,0.7854645750608292
28,36,0.48874491234125833
28,37,0.29535354521539375
28,38,0.3503462294850564
28,39,0.43709314249679765
28,40,0.6631478599348172
28,41,0.7265554235436538
28,42,0.2409239070540141
28,43,0.36084796709511885
28,44,0.6782137683025966
28,45,0.8050092191436559
28,46,0.6573147540910986
28,47,0.7310203573993634
28,48,0.3018301409348081
28,49,0.8118463169407318
29,0,0.14678125978845394
29,1,0.11468913434532824
29,2,0.47571525483720534
29,3,0.5454413673332216
29,4,0.7137616527108199
29,5,0.39146479285862473
29,6,0.5809150359422319
29,7,0.3959113672423051
29,8,0.22037868945686298
29,9,0.02907734046478395
29,10,0.6248585328092472
29,11,0.7115243415248989
29,12,0.5774248999495645
29,13,0.41099690344685996
29,14,0.5114135743141478
29,15,0.1929367823169801
29,16,0.5414312660606424
29,17,0.16551183056924385
29,18,0.2324248626144749
29,19,0.4349460935282515
29,20,0.49132435015805886
29,21,0.5706904272171891
29,22,0.2747982680378945
29,23,0.43971722776715616
29,24,0.33950431666640457
29,25,0.7891052837600695
29,26,0.25878126199755824
29,27,0.42025063929747125
29,28,0.40109634201091665
29,30,0.3012151974142811
29,31,0.3504801306729273
29,32,0.2153859884149037
29,33,0.3486372705915506
29,34,0.3631093114397058
29,35,0.39569099977922156
29,36,0.09116958145363817
29,37,0.3103017311309887
29,38,0.5852915949025798
29,39,0.33002263582936175
29,40,0.37536694939975346
29,41,0.42612701007009707
29,42,0.17951727748734944
29,43,0.2567566001179099
29,44,0.395721401714716
29,45,0.4200611115289376
29,46,0.35952158067361045
29,47,0.3905435659390626
29,48,0.23094382121609616
29,49,0.5821412503696162
30,0,0.20102772346974754
30,1,0.34673189703189533
30,2,0.5144885088882117
30,3,0.6599013507267156
30,4,0.8159825380131441
30,5,0.11894646982769772
30,6,0.6834070219860747
30,7,0.3763778581277236
30,8,0.15094261047593568
30,9,0.3059463066927792
30,10,0.7230873632792423
30,11,0.449308372342625
30,12,0.8408190426947116
30,13,0.15183603219078462
30,14,0.5146902784348063
30,15,0.48863032694619607
30,16,0.6568207693355672
30,17,0.42216694113893133
30,18,0.0747363552596245
30,19,0.4703016627559746
30,20,0.27513403181810175
30,21,0.3360570878336638
30,22,0.5730079644354572
30,23,0.28166164266691396
30,24,0.05308280985713445
30,25,0.5313841106731323
30,26,0.5307223045733303
30,27,0.3343232547742297
30,28,0.6959827258425324
30,29,0.3012151974142811
30,31,0.6497840357549979
30,32,0.09772962037274455
30,33,0.321971685141345
30,34,0.06792634965612737
30,35,0.22757075476651054
30,36,0.2101355041460256
30,37,0.5887178071042343
30,38,0.8083241952015264
30,39,0.45355663576399796
30,40,0.27911337810291087
30,41,0.4427178804186456
30,42,0.4803462443768434
30,43,0.5130005152742005
30,44,0.29513883832409166
30,45,0.2620175710539655
30,46,0.2583509754236172
30,47,0.35790437276873804
30,48,0.4530514115503875
30,49,0.4753424549240994
31,0,0.4859918644409415
31,1,0.35938527920664454
31,2,0.5992863142929381
31,3,0.5550894298150874
31,4,0.6936420054890983
31,5,0.741459446650823
31,6,0.5947172548332097
31,7,0.6628115663602581
31,8,0.5422565507145392
31,9,0.34387864808571605
31,10,0.6314583195371761
31,11,1.0265651792009944
31,12,0.30819481151350836
31,13,0.7594734910486568
31,14,0.657440225839727
31,15,0.16248784954877085
31,16,0.5512358664909839
31,17,0.258759269891077
31,18,0.5827746663205345
31,19,0.5779833421301056
31,20,0.7954670814620509
31,21,0.8767641668880986
31,22,0.13400780676756247
31,23,0.7222782123530795
31,24,0.6898558495583706
31,25,1.0979367092703844
31,26,0.17443085360028573
31,27,0.7168656438019887
31,28,0.06716616892360038
31,29,0.3504801306729273
31,30,0.6497840357549979
31,32,0.5582937655849582
31,33,0.5807404564201197
31,34,0.7131648079095219
31,35,0.7269824504851673
31,36,0.44033563948595955
31,37,0.23017848743230176
31,38,0.40407372516604195
31,39,0.4351841650423851
31,40,0.6410656808254442
31,41,0.6601669052612023
31,42,0.18091960439799112
31,43,0.2936970020447397
31,44,0.6574366867455477
31,45,0.7453252669439763
31,46,0.6332764248506015
31,47,0.6665672856106097
31,48,0.2890699254801057
31,49,0.8031628733158347
32,0,0.15539174636805103
32,1,0.282493235231062
32,2,0.4461927384764147
32,3,0.5784607702558602
32,4,0.7392372334008499
32,5,0.21206390880452142
32,6,0.604752645499844
32,7,0.39582051669088364
32,8,0.06878361922461959
32,9,0.21537955816116053
32,10,0.6459551640331799
32,11,0.50315916496718
32,12,0.7430899690944794
32,13,0.24189893627848624
32,14,0.45597384982691735
32,15,0.39614048518528705
32,16,0.5751483440635081
32,17,0.32502585927207783
32,18,0.06776870723451911
32,19,0.4011488756174392
32,20,0.29698566392130293
32,21,0.37096782871441225
32,22,0.4901579820978302
32,23,0.2717356877411189
32,24,0.14793565913368534
32,25,0.5829681115443439
32,26,0.43377373749043213
32,27,0.3738049071485674
32,28,0.6020419671867466
32,29,0.2153859884149037
32,30,0.09772962037274455
32,31,0.5582937655849582
32,33,0.2609500321771057
32,34,0.16559654978044092
32,35,0.2886705618647771
32,36,0.1259021543717639
32,37,0.517283467779559
32,38,0.7125263350721575
32,39,0.365524088106356
32,40,0.23989674287309176
32,41,0.4542557811199789
32,42,0.3944052131950064
32,43,0.4492787325528685
32,44,0.2593941674453491
32,45,0.32214231911960023
32,46,0.21890083984666633
32,47,0.3804761710338789
32,48,0.35555395432180104
32,49,0.4525426842931448
33,0,0.3887443464024698
33,1,0.45933254005298874
33,2,0.19337407266195988
33,3,0.35381554136458504
33,4,0.49931090425800106
33,5,0.435441044565993
33,6,0.37110251492663077
33,7,0.6532319297714982
33,8,0.19320158751750358
33,9,0.326143976695456
33,10,0.407820204697899
33,11,0.4761190170622183
33,12,0.6508638153994897
33,13,0.47027550236671883
33,14,0.19522980816177715
33,15,0.43625879319460875
33,16,0.3513834728826661
33,17,0.32572581639439363
33,18,0.3279685021321158
33,19,0.15034313534208926
33,20,0.251033539252391
33,21,0.32488561579486774
33,22,0.5721934613814692
33,23,0.16075532951089716
33,24,0.37209855738769365
33,25,0.5363263405975084
33,26,0.41117939517419744
33,27,0.634753849254307
33,28,0.5979699800130566
33,29,0.3486372705915506
33,30,0.321971685141345
33,31,0.5807404564201197
33,32,0.2609500321771057
33,34,0.3758385884786095
33,35,0.5442378945865047
33,36,0.3082058494331156
33,37,0.6401646592198087
33,38,0.5682873373567738
33,39,0.19294704208305033
33,40,0.07837142129586894
33,41,0.7072973834383337
33,42,0.47660457102525283
33,43,0.6019451020454388
33,44,0.08583205207555368
33,45,0.5784691697968043
33,46,0.08633232581453273
33,47,0.6390559813412359
33,48,0.2961862287025762
33,49,0.23600967627191882
34,0,0.24864144487820064
34,1,0.3972228456333148
34,2,0.5692126601964007
34,3,0.7205752831716662
34,4,0.8737606750731424
34,5,0.06036881597071709
34,6,0.7425788881876548
34,7,0.3737749324832919
34,8,0.21667702922431176
34,9,0.3700025672554746
34,10,0.7813349217798279
34,11,0.4247906640394922
34,12,0.9086411435610119
34,13,0.09559745992646758
34,14,0.5644090334020672
34,15,0.5529417356883203
34,16,0.717621025777521
34,17,0.48942925983317154
34,18,0.13089956882547044
34,19,0.5258441914597324
34,20,0.28336618529742735
34,21,0.33085491833967784
34,22,0.6313758952693469
34,23,0.3104699555800193
34,24,0.02590468128034139
34,25,0.507152683143153
34,26,0.5977924775672558
34,27,0.31818109849240245
34,28,0.7608817850932695
34,29,0.3631093114397058
34,30,0.06792634965612737
34,31,0.7131648079095219
34,32,0.16559654978044092
34,33,0.3758385884786095
34,35,0.19919213614203457
34,36,0.27283906372208255
34,37,0.6402210281067188
34,38,0.8757022823554054
34,39,0.517981023641011
34,40,0.32403536558035345
34,41,0.44360519886570343
34,42,0.540942371557716
34,43,0.5606104252089932
34,44,0.3376156540711204
34,45,0.23203787683949037
34,46,0.30435938357627296
34,47,0.35374906699099945
34,48,0.520976473258073
34,49,0.5051660724578727
35,0,0.2489293762798754
35,1,0.36996886963554765
35,2,0.7336494805388002
35,3,0.8656495683859053
35,4,1.0276747723873132
35,5,0.1498541203304774
35,6,0.8929024426695727
35,7,0.19663783912866478
35,8,0.35697591406158796
35,9,0.41554428067750926
35,10,0.9343904208689947
35,11,0.6016734039821233
35,12,0.9730979448807503
35,13,0.125383096114036
35,14,0.738928702560645
35,15,0.582717689191854
35,16,0.8622344315003877
35,17,0.5554387143689896
35,18,0.22146982521032033
35,19,0.688757423383621
35,20,0.482469000733186
35,21,0.5260033283589107
35,22,0.6176179732572179
35,23,0.5056010319359009
35,24,0.18783509391360584
35,25,0.6822616862731744
35,26,0.6543314671701762
35,27,0.12433260797191623
35,28,0.7854645750608292
35,29,0.39569099977922156
35,30,0.22757075476651054
35,31,0.7269824504851673
35,32,0.2886705618647771
35,33,0.5442378945865047
35,34,0.19919213614203457
35,36,0.32753301782509747
35,37,0.592964044046598
35,38,0.9712352879367114
35,39,0.6491306134863685
35,40,0.5064352234716829
35,41,0.2678165293395516
35,42,0.5460688810782115
35,43,0.5029585889833507
35,44,0.5226908573395957
35,45,0.03447451317267831
35,46,0.48553802366198195
35,47,0.175586432747752
35,48,0.6080607113391842
35,49,0.7004138914096645
36,0,0.0932674798547387
36,1,0.16480540574504174
36,2,0.4643538918006305
36,3,0.56254334801606
36,4,0.7299674888938431
36,5,0.304360731524514
36,6,0.5946615120082968
36,7,0.3680366765042226
36,8,0.14464834782426952
36,9,0.0978530794654389
36,10,0.6380964291240411
36,11,0.6270599321756472
36,12,0.6519229391746415
36,13,0.3263249011426808
36,14,0.49001447550484284
36,15,0.2804584807539695
36,16,0.5587627857032808
36,17,0.23019843466149428
36,18,0.1428760242867931
36,19,0.42054951097563475
36,20,0.4129056591610646
36,21,0.49029929179173526
36,22,0.3650082072641618
36,23,0.3712784380359099
36,24,0.2497699440134227
36,25,0.7059549616515531
36,26,0.3342373194661036
36,27,0.37431265081713594
36,28,0.48874491234125833
36,29,0.09116958145363817
36,30,0.2101355041460256
36,31,0.44033563948595955
36,32,0.1259021543717639
36,33,0.3082058494331156
36,34,0.27283906372208255
36,35,0.32753301782509747
36,37,0.39237279215368287
36,38,0.643705135689234
36,39,0.3418069148773763
36,40,0.3175754227260903
36,41,0.41178165385941623
36,42,0.27062347699673245
36,43,0.3281944488316571
36,44,0.33832765050460767
36,45,0.3556353001357673
36,46,0.29916534669161365
36,47,0.35819982309024095
36,48,0.2806286374175622
36,49,0.531407290888743
37,0,0.3916340454572762
37,1,0.24299905522972629
37,2,0.7209825534928862
37,3,0.7257783542634222
37,4,0.8809405613647975
37,5,0.6505858583202349
37,6,0.7656486474020726
37,7,0.48102165383703255
37,8,0.5305322238459547
37,9,0.3235535953329976
37,10,0.8067496692761754
37,11,1.019403953569475
37,12,0.5382139543931327
37,13,0.6588573592250089
37,14,0.7701945373829078
37,15,0.2343276374531207
37,16,0.7216620590744977
37,17,0.33693455457486243
37,18,0.5142019978125433
37,19,0.6885753591053043
37,20,0.8015667917738557
37,21,0.880645257075576
37,22,0.1058838060996453
37,23,0.7482511036243148
37,24,0.6145072125315981
37,25,1.097995489496855
37,26,0.3239884348720241
37,27,0.5500171631400537
37,28,0.29535354521539375
37,29,0.3103017311309887
37,30,0.5887178071042343
37,31,0.23017848743230176
37,32,0.517283467779559
37,33,0.6401646592198087
37,34,0.6402210281067188
37,35,0.592964044046598
37,36,0.39237279215368287
37,38,0.6270050971321596
37,39,0.5536280786656295
37,40,0.6792376677588129
37,41,0.4620098084398139
37,42,0.1701039232108896
37,43,0.09142535946622594
37,44,0.698928628384597
37,45,0.6025870640905572
37,46,0.6651555033938236
37,47,0.48988127527905523
37,48,0.4035635540984177
37,49,0.876058211739807
38,0,0.7276609165043084
38,1,0.6616760056876326
38,2,0.452336112181173
38,3,0.2985621036434466
38,4,0.35678737004416117
38,5,0.9245692047307216
38,6,0.3239165003641913
38,7,0.9757792449473957
38,8,0.6601775288237551
38,9,0.5608382513694757
38,10,0.33841306887256695
38,11,1.0372034181770844
38,12,0.15971426439685124
